Time [s], RESP, PLETH, V, AVR, II
31.448,0.40665,0.39785,0.51961,0.53529,0.38039
31.456,0.40176,0.39883,0.5098,0.53922,0.38039
31.464,0.39687,0.3998,0.5098,0.53529,0.39412
31.472,0.39101,0.3998,0.50588,0.53529,0.4
31.48,0.38612,0.39883,0.5098,0.52941,0.3902
31.488,0.37928,0.39687,0.50588,0.53922,0.38039
31.496,0.37243,0.39492,0.5098,0.53922,0.38039
31.504,0.36559,0.39198,0.50588,0.53922,0.38039
31.512,0.35875,0.38905,0.50588,0.5451,0.36471
31.52,0.35093,0.38807,0.5,0.5451,0.37451
31.528,0.34409,0.38807,0.5,0.5451,0.37059
31.536,0.33627,0.39003,0.5098,0.5451,0.37451
31.544,0.32845,0.39296,0.51961,0.52941,0.38431
31.552,0.31965,0.39785,0.5451,0.51961,0.40392
31.56,0.31183,0.40665,0.56471,0.51961,0.41569
31.568,0.30401,0.42033,0.57451,0.51569,0.41569
31.576,0.29521,0.44086,0.56471,0.5098,0.40392
31.584,0.28739,0.46628,0.5451,0.51961,0.3902
31.592,0.28055,0.49365,0.51569,0.53922,0.35882
31.6,0.2737,0.52297,0.49412,0.5451,0.35882
31.608,0.26784,0.55132,0.47059,0.5451,0.37059
31.616,0.26393,0.57674,0.46078,0.53529,0.38039
31.624,0.25904,0.59531,0.4549,0.52941,0.3902
31.632,0.25611,0.60997,0.47451,0.53529,0.3902
31.64,0.25318,0.62268,0.48431,0.5451,0.37059
31.648,0.2522,0.63148,0.49412,0.56078,0.3549
31.656,0.25024,0.63832,0.4902,0.56471,0.3549
31.664,0.25024,0.64125,0.49412,0.56078,0.3549
31.672,0.24927,0.64223,0.4902,0.55098,0.36471
31.68,0.24927,0.64321,0.56078,0.57059,0.31961
31.688,0.24927,0.64223,0.6098,0.58039,0.29412
31.696,0.24927,0.63832,0.41961,0.27843,0.8451
31.704,0.24927,0.63343,-0.23725,-0.26667,1.5039
31.712,0.24927,0.62757,-0.50196,-0.40784,1.5039
31.72,0.24927,0.62072,-0.25686,0.21961,1.1314
31.728,0.24927,0.6129,0.24902,0.5451,0.46078
31.736,0.24927,0.60508,0.41569,0.55098,0.4098
31.744,0.24927,0.59433,0.47059,0.51961,0.41961
31.752,0.24927,0.58162,0.5,0.52941,0.38431
31.76,0.24731,0.56598,0.51961,0.52941,0.38039
31.768,0.24633,0.55132,0.5451,0.53922,0.35882
31.776,0.24438,0.53666,0.55098,0.5451,0.3549
31.784,0.24242,0.52493,0.53922,0.52941,0.37451
31.792,0.23949,0.51417,0.53529,0.52549,0.38039
31.8,0.23754,0.50635,0.52549,0.51569,0.39412
31.808,0.2346,0.50049,0.51961,0.50588,0.41569
31.816,0.23167,0.49756,0.52549,0.50588,0.41569
31.824,0.22972,0.49658,0.52941,0.5098,0.41569
31.832,0.22776,0.4956,0.53529,0.5,0.42549
31.84,0.22581,0.49462,0.51961,0.48039,0.4451
31.848,0.22385,0.49169,0.51961,0.47451,0.46078
31.856,0.22287,0.4868,0.51961,0.46471,0.47451
31.864,0.22092,0.48192,0.51961,0.4549,0.49412
31.872,0.21994,0.47703,0.51961,0.4451,0.51569
31.88,0.21799,0.47312,0.51961,0.41961,0.5451
31.888,0.21701,0.46921,0.51569,0.39412,0.58431
31.896,0.21603,0.4653,0.51961,0.37059,0.62549
31.904,0.21505,0.46334,0.51569,0.33922,0.66471
31.912,0.21505,0.45943,0.51961,0.31373,0.70588
31.92,0.21408,0.45455,0.51961,0.29412,0.73137
31.928,0.21408,0.44966,0.52549,0.2902,0.7451
31.936,0.21408,0.44477,0.52941,0.28431,0.75098
31.944,0.21408,0.43891,0.51961,0.2902,0.73529
31.952,0.21408,0.43304,0.51961,0.30392,0.71569
31.96,0.21505,0.42717,0.5098,0.32941,0.67647
31.968,0.21603,0.42229,0.51569,0.37059,0.62549
31.976,0.21701,0.41935,0.5,0.4,0.58431
31.984,0.21799,0.41642,0.49412,0.43922,0.52941
31.992,0.21896,0.41251,0.4902,0.47451,0.48431
32,0.21994,0.40958,0.5,0.5,0.4451
32.008,0.22092,0.40762,0.5,0.51961,0.4098
32.016,0.2219,0.40665,0.50588,0.53922,0.38431
32.024,0.2219,0.40665,0.5098,0.55098,0.35882
32.032,0.22287,0.40665,0.51961,0.56078,0.3549
32.04,0.22287,0.40665,0.51569,0.56078,0.3549
32.048,0.22287,0.40665,0.51961,0.56471,0.3549
32.056,0.2219,0.40665,0.51569,0.5549,0.35882
32.064,0.22092,0.40665,0.51569,0.56078,0.35882
32.072,0.21994,0.40665,0.51569,0.55098,0.36471
32.08,0.21701,0.40567,0.51961,0.5549,0.37059
32.088,0.21505,0.40665,0.51569,0.5451,0.37451
32.096,0.2131,0.40567,0.51569,0.55098,0.36471
32.104,0.21017,0.40567,0.5098,0.55098,0.37451
32.112,0.20626,0.40567,0.5098,0.5451,0.38039
32.12,0.20235,0.40469,0.5,0.55098,0.38039
32.128,0.19746,0.40469,0.5,0.5549,0.37451
32.136,0.19257,0.40371,0.50588,0.55098,0.37451
32.144,0.18768,0.40371,0.5098,0.5549,0.36471
32.152,0.1828,0.40274,0.51569,0.55098,0.36471
32.16,0.17693,0.40176,0.5098,0.5549,0.3549
32.168,0.17204,0.40078,0.51569,0.56078,0.3549
32.176,0.16618,0.39883,0.51569,0.56078,0.34902
32.184,0.15934,0.39883,0.51961,0.56471,0.3549
32.192,0.15249,0.40078,0.52941,0.55098,0.37059
32.2,0.14565,0.40274,0.56078,0.53529,0.3902
32.208,0.13978,0.4086,0.57451,0.52941,0.4
32.216,0.13294,0.41838,0.5902,0.52941,0.4
32.224,0.12805,0.43011,0.57059,0.52941,0.3902
32.232,0.12317,0.44673,0.5549,0.52941,0.38039
32.24,0.12023,0.46823,0.51961,0.5451,0.3549
32.248,0.11632,0.49267,0.5,0.5451,0.35882
32.256,0.11437,0.51711,0.47059,0.53922,0.38039
32.264,0.11241,0.54057,0.46078,0.51961,0.4
32.272,0.11144,0.56305,0.4549,0.51569,0.41569
32.28,0.11046,0.5826,0.46471,0.51961,0.4098
32.288,0.11046,0.59824,0.47059,0.53529,0.4
32.296,0.11046,0.60997,0.47451,0.53529,0.39412
32.304,0.11144,0.61779,0.47451,0.53529,0.39412
32.312,0.11241,0.62072,0.47451,0.52941,0.40392
32.32,0.11437,0.6217,0.47451,0.52941,0.4098
32.328,0.11535,0.62072,0.53922,0.53922,0.37059
32.336,0.1173,0.61877,0.5902,0.55098,0.34902
32.344,0.11926,0.61584,0.4098,0.2549,0.8902
32.352,0.12121,0.6129,-0.20784,-0.26667,1.5039
32.36,0.12317,0.60997,-0.50196,-0.40196,1.5039
32.368,0.12317,0.60606,-0.22745,0.21373,1.1471
32.376,0.12414,0.6002,0.26863,0.53922,0.47451
32.384,0.12414,0.5914,0.42941,0.5549,0.40392
32.392,0.12414,0.57967,0.46471,0.52549,0.4098
32.4,0.12414,0.56598,0.4902,0.52549,0.39412
32.408,0.12414,0.55034,0.5098,0.53529,0.38039
32.416,0.12414,0.53568,0.52941,0.5451,0.3549
32.424,0.12317,0.52297,0.53529,0.5451,0.3549
32.432,0.12317,0.51417,0.52549,0.53922,0.35882
32.44,0.12219,0.50635,0.51569,0.52941,0.38039
32.448,0.12121,0.49853,0.51961,0.52941,0.38039
32.456,0.12023,0.49365,0.51569,0.51961,0.38431
32.464,0.11926,0.49071,0.52549,0.51961,0.39412
32.472,0.11828,0.48974,0.51961,0.51569,0.40392
32.48,0.1173,0.48876,0.51961,0.5098,0.40392
32.488,0.11632,0.48876,0.51569,0.5,0.41961
32.496,0.11535,0.48876,0.51569,0.5,0.43529
32.504,0.11437,0.4868,0.51569,0.4902,0.44902
32.512,0.11339,0.48289,0.51961,0.47451,0.47059
32.52,0.11144,0.47996,0.51569,0.44902,0.5
32.528,0.11144,0.47605,0.5098,0.42941,0.53529
32.536,0.11144,0.47116,0.50588,0.40392,0.56471
32.544,0.11241,0.4653,0.50588,0.37451,0.61569
32.552,0.11339,0.45846,0.5098,0.34902,0.6549
32.56,0.11632,0.45259,0.50588,0.32941,0.6902
32.568,0.11828,0.44575,0.50588,0.3098,0.7098
32.576,0.12219,0.43988,0.5098,0.3,0.72549
32.584,0.12512,0.43304,0.5,0.29412,0.73137
32.592,0.13099,0.4262,0.5,0.3098,0.7098
32.6,0.13587,0.42033,0.5,0.32941,0.68627
32.608,0.14174,0.41447,0.48431,0.3549,0.6451
32.616,0.14858,0.41056,0.48431,0.38431,0.60588
32.624,0.15543,0.4086,0.47451,0.42941,0.55098
32.632,0.16227,0.40762,0.47451,0.46471,0.49412
32.64,0.16911,0.40665,0.48039,0.5,0.43922
32.648,0.17693,0.40567,0.5,0.52549,0.4
32.656,0.18573,0.40371,0.5,0.5451,0.36471
32.664,0.19453,0.40176,0.51569,0.5549,0.34902
32.672,0.2043,0.39883,0.51961,0.56471,0.33529
32.68,0.21505,0.39589,0.51961,0.57059,0.31961
32.688,0.22581,0.39296,0.5098,0.56471,0.33529
32.696,0.23754,0.39101,0.5098,0.57059,0.32941
32.704,0.24927,0.39003,0.5098,0.57059,0.32353
32.712,0.261,0.38905,0.51569,0.56078,0.33922
32.72,0.27077,0.38905,0.50588,0.56078,0.3451
32.728,0.28152,0.38905,0.51569,0.56471,0.33922
32.736,0.29032,0.38905,0.51569,0.55098,0.3549
32.744,0.29912,0.39101,0.51569,0.5451,0.36471
32.752,0.30792,0.39296,0.51569,0.55098,0.35882
32.76,0.31574,0.39589,0.5098,0.55098,0.3549
32.768,0.32258,0.39785,0.51569,0.55098,0.35882
32.776,0.32942,0.39785,0.5,0.5549,0.3549
32.784,0.33529,0.39785,0.5,0.5451,0.34902
32.792,0.34213,0.39687,0.5,0.57059,0.33529
32.8,0.34702,0.39492,0.5,0.56471,0.33529
32.808,0.35191,0.39198,0.5,0.57451,0.32353
32.816,0.35679,0.38905,0.50588,0.57059,0.31961
32.824,0.36168,0.3871,0.5,0.57059,0.32353
32.832,0.36657,0.38514,0.50588,0.57059,0.33529
32.84,0.37243,0.38319,0.51569,0.56078,0.32941
32.848,0.37732,0.38319,0.5451,0.5549,0.3549
32.856,0.38319,0.38514,0.5549,0.55098,0.3549
32.864,0.38905,0.39101,0.56471,0.5451,0.35882
32.872,0.39492,0.40176,0.5451,0.5451,0.3549
32.88,0.40078,0.41642,0.51569,0.55098,0.33922
32.888,0.40665,0.43597,0.48039,0.56078,0.31961
32.896,0.41349,0.45943,0.47451,0.57059,0.31373
32.904,0.42033,0.48485,0.44902,0.56471,0.32941
32.912,0.42815,0.50831,0.4451,0.55098,0.35882
32.92,0.43597,0.52786,0.44902,0.5549,0.34902
32.928,0.44575,0.54545,0.4549,0.5549,0.3549
32.936,0.45552,0.56305,0.46471,0.57059,0.33529
32.944,0.46432,0.57869,0.47059,0.58039,0.32353
32.952,0.4741,0.5914,0.47451,0.57059,0.32941
32.96,0.48387,0.6002,0.47059,0.57059,0.33529
32.968,0.49365,0.60411,0.47059,0.56078,0.3451
32.976,0.5044,0.60606,0.5451,0.57059,0.31373
32.984,0.51613,0.60704,0.57451,0.49412,0.44902
32.992,0.52786,0.60704,0.31961,0.14902,1.0765
33,0.54057,0.60508,-0.29804,-0.37255,1.5039
33.008,0.5523,0.60313,-0.50196,-0.43333,1.5039
33.016,0.56403,0.59824,-0.082353,0.31373,0.96078
33.024,0.57478,0.59238,0.33922,0.58431,0.37059
33.032,0.58553,0.58358,0.44902,0.5902,0.31961
33.04,0.59629,0.57087,0.46471,0.55098,0.3549
33.048,0.60606,0.55621,0.49412,0.5451,0.33922
33.056,0.61486,0.54057,0.5,0.5549,0.33529
33.064,0.62463,0.5259,0.5098,0.5549,0.33529
33.072,0.63343,0.51222,0.51569,0.56078,0.32941
33.08,0.64321,0.49951,0.5098,0.55098,0.33922
33.088,0.652,0.48876,0.49412,0.5451,0.34902
33.096,0.6608,0.47996,0.48431,0.5451,0.3549
33.104,0.66862,0.4741,0.4902,0.53529,0.36471
33.112,0.67644,0.46921,0.5,0.52549,0.38039
33.12,0.68426,0.46725,0.5,0.52549,0.37451
33.128,0.6911,0.46628,0.4902,0.51961,0.3902
33.136,0.6999,0.4653,0.47451,0.5098,0.4098
33.144,0.7087,0.46237,0.47451,0.5,0.41961
33.152,0.71848,0.45748,0.48039,0.48039,0.4451
33.16,0.72825,0.45161,0.4902,0.46471,0.47059
33.168,0.739,0.44575,0.49412,0.43922,0.51569
33.176,0.74976,0.43988,0.48039,0.41961,0.55098
33.184,0.76051,0.43597,0.47059,0.3902,0.59608
33.192,0.77224,0.43206,0.46471,0.3549,0.65098
33.2,0.78201,0.42815,0.46078,0.32353,0.70588
33.208,0.79277,0.42424,0.4549,0.3,0.7451
33.216,0.80254,0.41838,0.46078,0.27843,0.77059
33.224,0.81232,0.41349,0.44902,0.27451,0.78039
33.232,0.82307,0.40958,0.43529,0.26863,0.78039
33.24,0.83382,0.40567,0.42941,0.28431,0.76667
33.248,0.84555,0.40274,0.4451,0.30392,0.73137
33.256,0.85728,0.39883,0.46471,0.3451,0.67647
33.264,0.86804,0.39589,0.48431,0.3902,0.60588
33.272,0.87879,0.39296,0.5,0.43529,0.52941
33.28,0.88856,0.38905,0.51961,0.47451,0.46471
33.288,0.89834,0.38612,0.52941,0.51569,0.4098
33.296,0.90811,0.38319,0.53922,0.5451,0.35882
33.304,0.91887,0.38221,0.5451,0.57059,0.32353
33.312,0.92962,0.38221,0.5549,0.58431,0.30392
33.32,0.94135,0.38221,0.5549,0.5902,0.2902
33.328,0.9521,0.38025,0.56078,0.5902,0.2902
33.336,0.96285,0.37928,0.56078,0.5902,0.29412
33.344,0.97361,0.37928,0.56471,0.5902,0.3
33.352,0.98436,0.37928,0.57451,0.58039,0.3098
33.36,0.99218,0.38123,0.58431,0.57451,0.31961
33.368,1,0.38319,0.5902,0.57059,0.32941
33.376,1,0.38416,0.58431,0.56471,0.33922
33.384,1,0.38514,0.58039,0.56078,0.3549
33.392,1,0.3871,0.57451,0.5549,0.35882
33.4,1,0.38905,0.58039,0.5549,0.35882
33.408,1,0.39003,0.57451,0.55098,0.36471
33.416,1,0.39003,0.58039,0.5451,0.37451
33.424,1,0.39003,0.57451,0.5451,0.37451
33.432,1,0.39003,0.58039,0.55098,0.37059
33.44,1,0.38807,0.57451,0.5549,0.35882
33.448,1,0.38514,0.58039,0.56078,0.3549
33.456,1,0.38221,0.57059,0.57059,0.34902
33.464,1,0.37928,0.57451,0.56471,0.34902
33.472,1,0.37634,0.57059,0.56471,0.3451
33.48,1,0.37341,0.57059,0.57059,0.33922
33.488,1,0.37146,0.58039,0.5549,0.3549
33.496,1,0.37243,0.60588,0.53922,0.38039
33.504,0.99609,0.37439,0.61961,0.53529,0.39412
33.512,0.9912,0.37732,0.62941,0.52941,0.38431
33.52,0.98338,0.38221,0.63529,0.52941,0.38431
33.528,0.97556,0.38905,0.5902,0.53922,0.36471
33.536,0.96774,0.40078,0.56078,0.55098,0.3451
33.544,0.95992,0.4174,0.53529,0.5549,0.33922
33.552,0.95112,0.43793,0.51569,0.5549,0.3549
33.56,0.94233,0.46041,0.5,0.5451,0.37059
33.568,0.93255,0.48289,0.5,0.5451,0.35882
33.576,0.92278,0.50538,0.5098,0.55098,0.35882
33.584,0.913,0.5259,0.51961,0.5549,0.3549
33.592,0.90323,0.5435,0.51961,0.56078,0.34902
33.6,0.89345,0.55914,0.51961,0.5549,0.34902
33.608,0.88368,0.56989,0.51961,0.5549,0.3549
33.616,0.87292,0.57674,0.51961,0.5549,0.35882
33.624,0.86119,0.58065,0.57451,0.57059,0.31961
33.632,0.84946,0.58162,0.62549,0.57451,0.3
33.64,0.83675,0.58065,0.41569,0.2549,0.88627
33.648,0.82209,0.57869,-0.19216,-0.26667,1.5039
33.656,0.80743,0.57576,-0.50196,-0.40784,1.5039
33.664,0.79081,0.56989,-0.22157,0.19412,1.1765
33.672,0.77419,0.56305,0.25882,0.53529,0.48039
33.68,0.75855,0.55327,0.42549,0.5549,0.4
33.688,0.74389,0.54057,0.47059,0.52941,0.40392
33.696,0.72923,0.52688,0.49412,0.52941,0.39412
33.704,0.71457,0.51417,0.51569,0.53529,0.37451
33.712,0.69892,0.50147,0.52941,0.5451,0.3549
33.72,0.68328,0.49169,0.53922,0.5451,0.3549
33.728,0.66667,0.48289,0.51961,0.53922,0.35882
33.736,0.65005,0.47507,0.50588,0.51961,0.38039
33.744,0.63539,0.46823,0.5,0.51961,0.38431
33.752,0.6217,0.46139,0.5,0.51569,0.4
33.76,0.60899,0.45552,0.50588,0.5098,0.4098
33.768,0.59726,0.45161,0.5098,0.50588,0.4098
33.776,0.58553,0.44868,0.5,0.5,0.42549
33.784,0.57478,0.44673,0.4902,0.4902,0.43922
33.792,0.56403,0.44379,0.48431,0.48039,0.4549
33.8,0.55425,0.43988,0.49412,0.47059,0.47451
33.808,0.54545,0.43597,0.5,0.4549,0.5
33.816,0.53666,0.43109,0.5,0.43922,0.52549
33.824,0.52884,0.42717,0.49412,0.41569,0.55098
33.832,0.52199,0.42229,0.5,0.3902,0.59608
33.84,0.51613,0.4174,0.5,0.35882,0.63529
33.848,0.51026,0.41153,0.5,0.32941,0.68039
33.856,0.50635,0.40567,0.5,0.3098,0.7098
33.864,0.50147,0.40176,0.5,0.2902,0.74118
33.872,0.49756,0.39883,0.5,0.28431,0.7549
33.88,0.49462,0.39492,0.50588,0.28431,0.7549
33.888,0.49169,0.39198,0.5098,0.2902,0.74118
33.896,0.48876,0.38905,0.5098,0.30392,0.72157
33.904,0.48778,0.38612,0.5,0.32941,0.68039
33.912,0.48583,0.38221,0.49412,0.36471,0.64118
33.92,0.48485,0.38025,0.48431,0.4,0.58431
33.928,0.48387,0.3783,0.4902,0.4451,0.52549
33.936,0.48192,0.37634,0.4902,0.47451,0.47451
33.944,0.48094,0.37537,0.49412,0.5,0.43922
33.952,0.47898,0.37439,0.49412,0.51961,0.40392
33.96,0.47801,0.37341,0.5,0.53529,0.38039
33.968,0.47605,0.37341,0.50588,0.5451,0.37059
33.976,0.4741,0.37341,0.5098,0.5451,0.35882
33.984,0.47116,0.37341,0.51961,0.5451,0.35882
33.992,0.46921,0.37537,0.51569,0.5451,0.3549
34,0.46628,0.37537,0.51961,0.5451,0.37059
34.008,0.46334,0.37634,0.51569,0.53922,0.38039
34.016,0.45943,0.37732,0.51961,0.53922,0.38039
34.024,0.45552,0.38025,0.51961,0.53529,0.38431
34.032,0.45064,0.38123,0.51961,0.53529,0.39412
34.04,0.44575,0.38221,0.51569,0.52941,0.4
34.048,0.43988,0.38221,0.51961,0.52941,0.4
34.056,0.43304,0.38221,0.5098,0.53529,0.39412
34.064,0.42717,0.38123,0.5098,0.53529,0.4
34.072,0.42033,0.38025,0.5098,0.52549,0.4
34.08,0.41349,0.38025,0.51569,0.53529,0.3902
34.088,0.40567,0.38025,0.5098,0.53529,0.38431
34.096,0.39687,0.37928,0.51569,0.5451,0.38431
34.104,0.38807,0.3783,0.51569,0.5451,0.37451
34.112,0.3783,0.37732,0.51961,0.5451,0.35882
34.12,0.36852,0.37634,0.51961,0.5549,0.3549
34.128,0.35777,0.37537,0.51961,0.55098,0.3549
34.136,0.348,0.37634,0.51961,0.55098,0.3549
34.144,0.33724,0.37732,0.53529,0.5451,0.36471
34.152,0.32747,0.38221,0.5549,0.53922,0.38039
34.16,0.31867,0.38905,0.57451,0.52941,0.39412
34.168,0.30987,0.40078,0.5902,0.52941,0.39412
34.176,0.30205,0.41838,0.58039,0.52549,0.3902
34.184,0.29423,0.44184,0.55098,0.53529,0.37059
34.192,0.28739,0.46725,0.52549,0.55098,0.33922
34.2,0.28055,0.49462,0.5,0.5549,0.33529
34.208,0.27468,0.52102,0.47451,0.5451,0.3549
34.216,0.26979,0.54252,0.46078,0.5451,0.36471
34.224,0.26491,0.56012,0.4549,0.5451,0.37059
34.232,0.261,0.57576,0.47451,0.5451,0.35882
34.24,0.25806,0.58749,0.48039,0.5549,0.34902
34.248,0.25513,0.59629,0.4902,0.56471,0.33922
34.256,0.25318,0.60117,0.4902,0.57059,0.33529
34.264,0.25122,0.60411,0.49412,0.56078,0.3451
34.272,0.25024,0.60508,0.48431,0.5549,0.35882
34.28,0.25024,0.60606,0.53922,0.57059,0.32353
34.288,0.25024,0.60508,0.60588,0.58431,0.2902
34.296,0.25122,0.60313,0.4549,0.3098,0.77059
34.304,0.2522,0.6002,-0.11765,-0.20784,1.5039
34.312,0.25318,0.59531,-0.50196,-0.39804,1.5039
34.32,0.25415,0.59042,-0.35686,0.12941,1.2922
34.328,0.25611,0.58358,0.18824,0.51569,0.51569
34.336,0.25611,0.57478,0.3902,0.5451,0.40392
34.344,0.25709,0.56403,0.4549,0.51961,0.4098
34.352,0.25709,0.5523,0.49412,0.51961,0.3902
34.36,0.25709,0.53959,0.51961,0.52549,0.37059
34.368,0.25709,0.52786,0.53922,0.53922,0.3549
34.376,0.25611,0.51711,0.5451,0.53922,0.3549
34.384,0.25513,0.50733,0.53922,0.52941,0.37059
34.392,0.25415,0.49951,0.53529,0.51961,0.38039
34.4,0.25318,0.49462,0.51961,0.5098,0.39412
34.408,0.2522,0.49169,0.51569,0.50588,0.40392
34.416,0.25122,0.49071,0.52549,0.5,0.41569
34.424,0.25024,0.48876,0.53922,0.5,0.41961
34.432,0.24927,0.4868,0.52941,0.48431,0.42941
34.44,0.24927,0.48289,0.51961,0.47451,0.4451
34.448,0.24829,0.47898,0.51569,0.46471,0.46078
34.456,0.24829,0.47507,0.51569,0.46078,0.47451
34.464,0.24927,0.47019,0.52549,0.44902,0.4902
34.472,0.24927,0.4653,0.51961,0.43529,0.51961
34.48,0.25024,0.46237,0.51961,0.41569,0.5451
34.488,0.25024,0.45846,0.51569,0.3902,0.58431
34.496,0.25024,0.45357,0.51961,0.37059,0.61961
34.504,0.25122,0.44868,0.51569,0.32941,0.68039
34.512,0.2522,0.44379,0.51961,0.3098,0.7098
34.52,0.25318,0.43988,0.52549,0.2902,0.74118
34.528,0.25415,0.435,0.51961,0.27843,0.7549
34.536,0.25513,0.43109,0.51961,0.27451,0.76078
34.544,0.25513,0.42815,0.52941,0.28431,0.7451
34.552,0.25611,0.42522,0.52549,0.3,0.72549
34.56,0.25709,0.42229,0.51569,0.32353,0.6902
34.568,0.25806,0.41838,0.5,0.3549,0.6451
34.576,0.25806,0.41349,0.5,0.39412,0.59608
34.584,0.25904,0.40762,0.5,0.43529,0.53922
34.592,0.25904,0.40371,0.5,0.47059,0.4902
34.6,0.26002,0.40078,0.5,0.4902,0.4549
34.608,0.25904,0.3998,0.5,0.5098,0.42549
34.616,0.25904,0.3998,0.50588,0.52549,0.4
34.624,0.25806,0.3998,0.5,0.52941,0.38431
34.632,0.25709,0.3998,0.51569,0.5451,0.37451
34.64,0.25611,0.3998,0.51569,0.5451,0.37451
34.648,0.25513,0.39883,0.51961,0.5451,0.37059
34.656,0.25318,0.39687,0.51961,0.5451,0.37451
34.664,0.2522,0.39394,0.51961,0.5451,0.38039
34.672,0.24927,0.39198,0.51961,0.53922,0.38039
34.68,0.24633,0.38905,0.51961,0.5451,0.38431
34.688,0.24242,0.38807,0.51569,0.53529,0.39412
34.696,0.23949,0.38905,0.51569,0.52941,0.4
34.704,0.2346,0.39003,0.5098,0.53529,0.3902
34.712,0.23069,0.39296,0.5098,0.52941,0.39412
34.72,0.22581,0.39492,0.50588,0.52941,0.3902
34.728,0.22092,0.39589,0.50588,0.52941,0.39412
34.736,0.21408,0.39687,0.50588,0.53529,0.38039
34.744,0.20821,0.39785,0.51569,0.53529,0.38039
34.752,0.20137,0.39883,0.51961,0.53922,0.38039
34.76,0.19355,0.39883,0.51569,0.53922,0.37451
34.768,0.18573,0.39687,0.5098,0.5451,0.37059
34.776,0.17791,0.39492,0.5098,0.55098,0.3549
34.784,0.16911,0.39394,0.51961,0.5549,0.3549
34.792,0.16129,0.39492,0.51569,0.56078,0.3549
34.8,0.15445,0.39589,0.52941,0.5451,0.36471
34.808,0.14761,0.3998,0.55098,0.53922,0.38039
34.816,0.14174,0.40371,0.57451,0.52549,0.39412
34.824,0.13587,0.41153,0.58431,0.51961,0.4
34.832,0.13001,0.42522,0.5902,0.52549,0.3902
34.84,0.12512,0.44379,0.56078,0.53529,0.36471
34.848,0.12121,0.46725,0.53529,0.5549,0.3451
34.856,0.11632,0.49267,0.5,0.5451,0.33922
34.864,0.11339,0.51906,0.48431,0.5451,0.3549
34.872,0.11144,0.5435,0.47059,0.53922,0.38039
34.88,0.10948,0.56403,0.47451,0.53529,0.38039
34.888,0.1085,0.57967,0.47451,0.53922,0.37059
34.896,0.10753,0.5914,0.49412,0.5451,0.3549
34.904,0.10655,0.59922,0.5,0.5549,0.3451
34.912,0.10655,0.60313,0.5,0.55098,0.3549
34.92,0.10655,0.60411,0.49412,0.5451,0.36471
34.928,0.10655,0.60313,0.49412,0.53922,0.37451
34.936,0.10655,0.60313,0.53922,0.56078,0.33529
34.944,0.10655,0.60215,0.6,0.51961,0.39412
34.952,0.10655,0.6002,0.4451,0.27843,0.82549
34.96,0.10655,0.59629,-0.13725,-0.24706,1.5039
34.968,0.10655,0.59238,-0.50196,-0.40784,1.5039
34.976,0.10655,0.58651,-0.29804,0.16471,1.2275
34.984,0.10655,0.57869,0.22353,0.5098,0.5098
34.992,0.10655,0.56891,0.41569,0.53529,0.41961
35,0.10655,0.55621,0.46078,0.50588,0.42549
35.008,0.10655,0.5435,0.49412,0.50588,0.41569
35.016,0.10655,0.53275,0.51569,0.5,0.4098
35.024,0.10557,0.52102,0.53529,0.51961,0.38039
35.032,0.10557,0.50929,0.5451,0.52941,0.37059
35.04,0.10459,0.50049,0.5451,0.52549,0.37451
35.048,0.10362,0.49365,0.53529,0.51961,0.39412
35.056,0.10264,0.48778,0.51961,0.5098,0.40392
35.064,0.10166,0.48583,0.51961,0.5098,0.40392
35.072,0.10166,0.48387,0.51569,0.50588,0.4098
35.08,0.10068,0.48289,0.52549,0.5,0.42549
35.088,0.10068,0.48094,0.52549,0.49412,0.42941
35.096,0.10166,0.47801,0.51961,0.48039,0.43922
35.104,0.10166,0.47507,0.51569,0.47451,0.4549
35.112,0.10264,0.47116,0.51961,0.47059,0.47059
35.12,0.10459,0.46725,0.51569,0.4549,0.49412
35.128,0.10557,0.46432,0.51961,0.4451,0.51569
35.136,0.1085,0.45943,0.51569,0.42549,0.53922
35.144,0.11046,0.45455,0.51569,0.40392,0.57451
35.152,0.11339,0.44868,0.50588,0.37451,0.61961
35.16,0.11632,0.44379,0.5098,0.3451,0.6549
35.168,0.11926,0.43988,0.51569,0.32941,0.68627
35.176,0.12219,0.435,0.51961,0.3098,0.71569
35.184,0.12414,0.43109,0.51569,0.30392,0.73137
35.192,0.12708,0.42717,0.51569,0.3,0.73137
35.2,0.13001,0.42326,0.51961,0.30392,0.72157
35.208,0.13294,0.42033,0.5,0.31373,0.7
35.216,0.13587,0.41642,0.4902,0.3451,0.66471
35.224,0.13978,0.41251,0.47451,0.38039,0.61569
35.232,0.1437,0.40762,0.47451,0.41569,0.56471
35.24,0.14761,0.40274,0.47059,0.44902,0.50588
35.248,0.15249,0.3998,0.47451,0.48431,0.4549
35.256,0.15738,0.39687,0.47451,0.51569,0.41569
35.264,0.16325,0.39492,0.5,0.52549,0.38431
35.272,0.16911,0.39394,0.50588,0.5451,0.36471
35.28,0.17498,0.39296,0.51569,0.56078,0.3451
35.288,0.17986,0.39101,0.51569,0.56471,0.33922
35.296,0.18573,0.38905,0.51961,0.56471,0.33922
35.304,0.19159,0.3871,0.5098,0.56471,0.3451
35.312,0.19844,0.38612,0.5098,0.5549,0.3549
35.32,0.20528,0.38612,0.5,0.55098,0.3549
35.328,0.21212,0.3871,0.5,0.55098,0.3549
